timestamp,baroPressurePa,baroTemperatureK,baroAltitudeM,,n,timestamp,baroPressurePa
4138403,102766.0034,282.8499998,117.0714972,,14379,4138403,102766.0034
4138460,102771.9971,282.8499998,117.5556561,,14380,4138460,102771.9971
4138516,102767.0044,282.8499998,117.1523563,,14381,4138516,102767.0044
4138572,102768.0054,282.8499998,117.2332148,,14382,4138572,102768.0054
4138628,102767.0044,282.8499998,117.1523563,,14383,4138628,102767.0044
4138684,102768.0054,282.8499998,117.2332148,,14384,4138684,102768.0054
4138741,102768.9941,282.8499998,117.3130865,,14385,4138741,102768.9941
4138797,102765.0024,282.8499998,116.9906375,,14386,4138797,102765.0024
4138853,102766.0034,282.8499998,117.0714972,,14387,4138853,102766.0034
4138909,102768.0054,282.8499998,117.2332148,,14388,4138909,102768.0054
4138965,102768.0054,282.8499998,117.2332148,,14389,4138965,102768.0054
4139022,102768.9941,282.8499998,117.3130865,,14390,4139022,102768.9941
4139078,102769.9951,282.8499998,117.3939437,,14391,4139078,102769.9951
4139134,102766.0034,282.8499998,117.0714972,,14392,4139134,102766.0034
4139190,102766.0034,282.8499998,117.0714972,,14393,4139190,102766.0034
4139247,102768.0054,282.8499998,117.2332148,,14394,4139247,102768.0054
4139303,102768.0054,282.8499998,117.2332148,,14395,4139303,102768.0054
4139359,102768.9941,282.8499998,117.3130865,,14396,4139359,102768.9941
4139415,102767.0044,282.8499998,117.1523563,,14397,4139415,102767.0044
4139471,102766.0034,282.8499998,117.0714972,,14398,4139471,102766.0034
4139527,102768.0054,282.8499998,117.2332148,,14399,4139527,102768.0054
4139584,102766.0034,282.8499998,117.0714972,,14400,4139584,102766.0034
4139640,102764.0015,282.8499998,116.9097771,,14401,4139640,102764.0015
4139696,102768.9941,282.8499998,117.3130865,,14402,4139696,102768.9941
4139752,102769.9951,282.8499998,117.3939437,,14403,4139752,102769.9951
4139808,102768.9941,282.8499998,117.3130865,,14404,4139808,102768.9941
4139865,102768.0054,282.8499998,117.2332148,,14405,4139865,102768.0054
4139921,102768.0054,282.8499998,117.2332148,,14406,4139921,102768.0054
4139977,102766.0034,282.8499998,117.0714972,,14407,4139977,102766.0034
4140033,102770.9961,282.8499998,117.4748002,,14408,4140033,102770.9961
4140089,102769.9951,282.8499998,117.3939437,,14409,4140089,102769.9951
4140145,102764.0015,282.8499998,116.9097771,,14410,4140145,102764.0015
4140202,102768.9941,282.8499998,117.3130865,,14411,4140202,102768.9941
4140258,102769.9951,282.8499998,117.3939437,,14412,4140258,102769.9951
4140314,102766.0034,282.8499998,117.0714972,,14413,4140314,102766.0034
4140370,102768.9941,282.8499998,117.3130865,,14414,4140370,102768.9941
4140427,102771.9971,282.8499998,117.5556561,,14415,4140427,102771.9971
4140483,102766.0034,282.8499998,117.0714972,,14416,4140483,102766.0034
4140539,102767.0044,282.8499998,117.1523563,,14417,4140539,102767.0044
4140595,102768.9941,282.8499998,117.3130865,,14418,4140595,102768.9941
4140651,102767.0044,282.8399996,117.1482144,,14419,4140651,102767.0044
4140708,102767.0044,282.8399996,117.1482144,,14420,4140708,102767.0044
4140764,102768.0054,282.8499998,117.2332148,,14421,4140764,102768.0054
4140820,102769.9951,282.8499998,117.3939437,,14422,4140820,102769.9951
4140876,102767.0044,282.8499998,117.1523563,,14423,4140876,102767.0044
4140932,102768.0054,282.8499998,117.2332148,,14424,4140932,102768.0054
4140988,102766.0034,282.8499998,117.0714972,,14425,4140988,102766.0034
4141045,102767.0044,282.8499998,117.1523563,,14426,4141045,102767.0044
4141101,102768.9941,282.8499998,117.3130865,,14427,4141101,102768.9941
4141157,102768.9941,282.8499998,117.3130865,,14428,4141157,102768.9941
4141213,102768.0054,282.8499998,117.2332148,,14429,4141213,102768.0054
4141270,102768.0054,282.8399996,117.2290699,,14430,4141270,102768.0054
4141326,102769.9951,282.8399996,117.3897932,,14431,4141326,102769.9951
4141382,102767.0044,282.8499998,117.1523563,,14432,4141382,102767.0044
4141438,102768.9941,282.8499998,117.3130865,,14433,4141438,102768.9941
4141494,102770.9961,282.8499998,117.4748002,,14434,4141494,102770.9961
4141551,102768.0054,282.8399996,117.2290699,,14435,4141551,102768.0054
4141607,102770.9961,282.8499998,117.4748002,,14436,4141607,102770.9961
4141663,102766.0034,282.8499998,117.0714972,,14437,4141663,102766.0034
4141719,102768.0054,282.8499998,117.2332148,,14438,4141719,102768.0054
4141775,102767.0044,282.8499998,117.1523563,,14439,4141775,102767.0044
4141832,102768.0054,282.8499998,117.2332148,,14440,4141832,102768.0054
4141888,102769.9951,282.8499998,117.3939437,,14441,4141888,102769.9951
4141944,102766.0034,282.8499998,117.0714972,,14442,4141944,102766.0034
4142000,102773.999,282.8499998,117.717366,,14443,4142000,102773.999
4142056,102767.0044,282.8499998,117.1523563,,14444,4142056,102767.0044
4142112,102768.9941,282.8499998,117.3130865,,14445,4142112,102768.9941
4142169,102770.9961,282.8499998,117.4748002,,14446,4142169,102770.9961
4142225,102766.0034,282.8499998,117.0714972,,14447,4142225,102766.0034
4142281,102768.0054,282.8499998,117.2332148,,14448,4142281,102768.0054
4142337,102767.0044,282.8499998,117.1523563,,14449,4142337,102767.0044
4142394,102768.9941,282.8499998,117.3130865,,14450,4142394,102768.9941
4142450,102769.9951,282.8499998,117.3939437,,14451,4142450,102769.9951
4142506,102768.9941,282.8499998,117.3130865,,14452,4142506,102768.9941
4142562,102768.9941,282.8399996,117.3089389,,14453,4142562,102768.9941
4142618,102764.0015,282.8499998,116.9097771,,14454,4142618,102764.0015
4142675,102766.0034,282.8499998,117.0714972,,14455,4142675,102766.0034
4142731,102766.0034,282.8399996,117.0673581,,14456,4142731,102766.0034
4142787,102768.9941,282.8399996,117.3089389,,14457,4142787,102768.9941
4142843,102768.0054,282.8499998,117.2332148,,14458,4142843,102768.0054
4142899,102766.0034,282.8399996,117.0673581,,14459,4142899,102766.0034
4142956,102768.0054,282.8399996,117.2290699,,14460,4142956,102768.0054
4143012,102768.0054,282.8499998,117.2332148,,14461,4143012,102768.0054
4143068,102768.0054,282.8399996,117.2290699,,14462,4143068,102768.0054
4143124,102768.9941,282.8499998,117.3130865,,14463,4143124,102768.9941
4143180,102768.0054,282.8499998,117.2332148,,14464,4143180,102768.0054
4143236,102766.0034,282.8399996,117.0673581,,14465,4143236,102766.0034
4143293,102768.0054,282.8399996,117.2290699,,14466,4143293,102768.0054
4143349,102769.9951,282.8399996,117.3897932,,14467,4143349,102769.9951
4143405,102767.0044,282.8499998,117.1523563,,14468,4143405,102767.0044
4143461,102768.0054,282.8399996,117.2290699,,14469,4143461,102768.0054
4143517,102768.9941,282.8399996,117.3089389,,14470,4143517,102768.9941
4143574,102768.9941,282.8399996,117.3089389,,14471,4143574,102768.9941
4143630,102770.9961,282.8399996,117.4706469,,14472,4143630,102770.9961
4143686,102768.0054,282.8399996,117.2290699,,14473,4143686,102768.0054
4143742,102768.0054,282.8499998,117.2332148,,14474,4143742,102768.0054
4143798,102766.0034,282.8499998,117.0714972,,14475,4143798,102766.0034
4143855,102765.0024,282.8499998,116.9906375,,14476,4143855,102765.0024
4143911,102770.9961,282.8499998,117.4748002,,14477,4143911,102770.9961
4143967,102768.0054,282.8499998,117.2332148,,14478,4143967,102768.0054
4144023,102768.9941,282.8399996,117.3089389,,14479,4144023,102768.9941
4144079,102770.9961,282.8499998,117.4748002,,14480,4144079,102770.9961
4144135,102768.9941,282.8499998,117.3130865,,14481,4144135,102768.9941
4144191,102769.9951,282.8499998,117.3939437,,14482,4144191,102769.9951
4144248,102769.9951,282.8499998,117.3939437,,14483,4144248,102769.9951
4144304,102769.9951,282.8399996,117.3897932,,14484,4144304,102769.9951
4144360,102770.9961,282.8399996,117.4706469,,14485,4144360,102770.9961
4144417,102765.0024,282.8499998,116.9906375,,14486,4144417,102765.0024
4144473,102766.0034,282.8399996,117.0673581,,14487,4144473,102766.0034
4144529,102768.9941,282.8499998,117.3130865,,14488,4144529,102768.9941
4144585,102768.9941,282.8499998,117.3130865,,14489,4144585,102768.9941
4144641,102769.9951,282.8399996,117.3897932,,14490,4144641,102769.9951
4144698,102768.0054,282.8399996,117.2290699,,14491,4144698,102768.0054
4144754,102770.9961,282.8499998,117.4748002,,14492,4144754,102770.9961
4144810,102767.0044,282.8399996,117.1482144,,14493,4144810,102767.0044
4144866,102767.0044,282.8399996,117.1482144,,14494,4144866,102767.0044
4144922,102768.9941,282.8399996,117.3089389,,14495,4144922,102768.9941
4144978,102767.0044,282.8399996,117.1482144,,14496,4144978,102767.0044
4145035,102769.9951,282.8399996,117.3897932,,14497,4145035,102769.9951
4145091,102771.9971,282.8399996,117.5514999,,14498,4145091,102771.9971
4145147,102770.9961,282.8399996,117.4706469,,14499,4145147,102770.9961
4145203,102768.0054,282.8399996,117.2290699,,14500,4145203,102768.0054
4145259,102767.0044,282.8399996,117.1482144,,14501,4145259,102767.0044
4145316,102768.9941,282.8399996,117.3089389,,14502,4145316,102768.9941
4145372,102767.0044,282.8399996,117.1482144,,14503,4145372,102767.0044
4145428,102768.0054,282.8399996,117.2290699,,14504,4145428,102768.0054
4145484,102766.0034,282.8399996,117.0673581,,14505,4145484,102766.0034
4145541,102770.9961,282.8499998,117.4748002,,14506,4145541,102770.9961
4145597,102769.9951,282.8399996,117.3897932,,14507,4145597,102769.9951
4145653,102768.0054,282.8399996,117.2290699,,14508,4145653,102768.0054
4145709,102767.0044,282.8399996,117.1482144,,14509,4145709,102767.0044
4145765,102766.0034,282.8399996,117.0673581,,14510,4145765,102766.0034
4145821,102768.9941,282.8399996,117.3089389,,14511,4145821,102768.9941
4145878,102768.0054,282.8399996,117.2290699,,14512,4145878,102768.0054
4145934,102768.0054,282.8399996,117.2290699,,14513,4145934,102768.0054
4145990,102768.9941,282.8399996,117.3089389,,14514,4145990,102768.9941
4146046,102768.9941,282.8399996,117.3089389,,14515,4146046,102768.9941
4146102,102770.9961,282.8399996,117.4706469,,14516,4146102,102770.9961
4146159,102769.9951,282.8399996,117.3897932,,14517,4146159,102769.9951
4146215,102769.9951,282.8499998,117.3939437,,14518,4146215,102769.9951
4146271,102767.0044,282.8399996,117.1482144,,14519,4146271,102767.0044
4146327,102770.9961,282.8399996,117.4706469,,14520,4146327,102770.9961
4146384,102769.9951,282.8399996,117.3897932,,14521,4146384,102769.9951
4146440,102769.9951,282.8399996,117.3897932,,14522,4146440,102769.9951
4146496,102768.9941,282.8399996,117.3089389,,14523,4146496,102768.9941
4146552,102771.9971,282.8399996,117.5514999,,14524,4146552,102771.9971
4146608,102768.9941,282.8499998,117.3130865,,14525,4146608,102768.9941
4146665,102771.9971,282.8399996,117.5514999,,14526,4146665,102771.9971
4146721,102771.9971,282.8399996,117.5514999,,14527,4146721,102771.9971
4146777,102767.0044,282.8399996,117.1482144,,14528,4146777,102767.0044
4146833,102769.9951,282.8399996,117.3897932,,14529,4146833,102769.9951
4146889,102770.9961,282.8399996,117.4706469,,14530,4146889,102770.9961
4146945,102768.0054,282.8399996,117.2290699,,14531,4146945,102768.0054
4147002,102770.9961,282.8399996,117.4706469,,14532,4147002,102770.9961
4147058,102769.9951,282.8399996,117.3897932,,14533,4147058,102769.9951
4147114,102768.0054,282.8399996,117.2290699,,14534,4147114,102768.0054
4147170,102768.0054,282.8399996,117.2290699,,14535,4147170,102768.0054
4147226,102771.9971,282.8399996,117.5514999,,14536,4147226,102771.9971
4147282,102768.9941,282.8399996,117.3089389,,14537,4147282,102768.9941
4147339,102769.9951,282.8399996,117.3897932,,14538,4147339,102769.9951
4147395,102768.9941,282.8399996,117.3089389,,14539,4147395,102768.9941
4147451,102768.9941,282.8399996,117.3089389,,14540,4147451,102768.9941
4147507,102769.9951,282.8399996,117.3897932,,14541,4147507,102769.9951
4147564,102768.9941,282.8399996,117.3089389,,14542,4147564,102768.9941
4147620,102770.9961,282.8399996,117.4706469,,14543,4147620,102770.9961
4147676,102772.998,282.8399996,117.6323523,,14544,4147676,102772.998
4147732,102770.9961,282.8399996,117.4706469,,14545,4147732,102770.9961
4147788,102769.9951,282.8399996,117.3897932,,14546,4147788,102769.9951
4147845,102766.0034,282.8399996,117.0673581,,14547,4147845,102766.0034
4147901,102769.9951,282.8399996,117.3897932,,14548,4147901,102769.9951
4147957,102771.9971,282.8399996,117.5514999,,14549,4147957,102771.9971
4148013,102766.0034,282.8399996,117.0673581,,14550,4148013,102766.0034
4148069,102766.0034,282.8399996,117.0673581,,14551,4148069,102766.0034
4148126,102770.9961,282.8399996,117.4706469,,14552,4148126,102770.9961
4148182,102771.9971,282.8399996,117.5514999,,14553,4148182,102771.9971
4148238,102768.0054,282.8399996,117.2290699,,14554,4148238,102768.0054
4148294,102768.9941,282.8399996,117.3089389,,14555,4148294,102768.9941
4148350,102767.0044,282.8399996,117.1482144,,14556,4148350,102767.0044
4148407,102769.9951,282.8399996,117.3897932,,14557,4148407,102769.9951
4148463,102768.9941,282.8399996,117.3089389,,14558,4148463,102768.9941
4148519,102773.999,282.8399996,117.7132041,,14559,4148519,102773.999
4148575,102772.998,282.8399996,117.6323523,,14560,4148575,102772.998
4148631,102772.998,282.8399996,117.6323523,,14561,4148631,102772.998
4148688,102768.9941,282.8399996,117.3089389,,14562,4148688,102768.9941
4148744,102770.9961,282.8399996,117.4706469,,14563,4148744,102770.9961
4148800,102767.0044,282.8399996,117.1482144,,14564,4148800,102767.0044
4148856,102771.9971,282.8399996,117.5514999,,14565,4148856,102771.9971
4148912,102770.9961,282.8399996,117.4706469,,14566,4148912,102770.9961
4148969,102770.9961,282.8399996,117.4706469,,14567,4148969,102770.9961
4149025,102769.9951,282.8399996,117.3897932,,14568,4149025,102769.9951
4149081,102768.9941,282.8399996,117.3089389,,14569,4149081,102768.9941
4149137,102771.9971,282.8399996,117.5514999,,14570,4149137,102771.9971
4149193,102769.9951,282.8399996,117.3897932,,14571,4149193,102769.9951
4149249,102768.9941,282.8399996,117.3089389,,14572,4149249,102768.9941
4149306,102765.0024,282.8399996,116.9865013,,14573,4149306,102765.0024
4149362,102768.0054,282.8399996,117.2290699,,14574,4149362,102768.0054
4149418,102769.9951,282.8399996,117.3897932,,14575,4149418,102769.9951
4149474,102769.9951,282.8399996,117.3897932,,14576,4149474,102769.9951
4149531,102768.0054,282.8399996,117.2290699,,14577,4149531,102768.0054
4149587,102765.0024,282.8399996,116.9865013,,14578,4149587,102765.0024
4149643,102767.0044,282.8399996,117.1482144,,14579,4149643,102767.0044
4149699,102768.9941,282.8399996,117.3089389,,14580,4149699,102768.9941
4149755,102770.9961,282.8399996,117.4706469,,14581,4149755,102770.9961
4149812,102771.9971,282.8399996,117.5514999,,14582,4149812,102771.9971
4149868,102770.9961,282.8399996,117.4706469,,14583,4149868,102770.9961
4149924,102770.9961,282.8399996,117.4706469,,14584,4149924,102770.9961
4149980,102768.0054,282.8399996,117.2290699,,14585,4149980,102768.0054
4150036,102769.9951,282.8399996,117.3897932,,14586,4150036,102769.9951
4150093,102768.0054,282.8399996,117.2290699,,14587,4150093,102768.0054
4150149,102769.9951,282.8399996,117.3897932,,14588,4150149,102769.9951
4150205,102768.0054,282.8399996,117.2290699,,14589,4150205,102768.0054
4150261,102768.0054,282.8399996,117.2290699,,14590,4150261,102768.0054
4150317,102767.0044,282.8399996,117.1482144,,14591,4150317,102767.0044
4150373,102771.9971,282.8399996,117.5514999,,14592,4150373,102771.9971
4150430,102768.0054,282.8399996,117.2290699,,14593,4150430,102768.0054
4150486,102768.0054,282.8399996,117.2290699,,14594,4150486,102768.0054
4150542,102767.0044,282.8399996,117.1482144,,14595,4150542,102767.0044
4150598,102768.9941,282.8399996,117.3089389,,14596,4150598,102768.9941
4150654,102768.0054,282.8399996,117.2290699,,14597,4150654,102768.0054
4150711,102766.0034,282.8399996,117.0673581,,14598,4150711,102766.0034
4150767,102768.0054,282.8399996,117.2290699,,14599,4150767,102768.0054
4150823,102768.0054,282.8399996,117.2290699,,14600,4150823,102768.0054
4150879,102768.9941,282.8399996,117.3089389,,14601,4150879,102768.9941
4150935,102768.0054,282.8399996,117.2290699,,14602,4150935,102768.0054
4150991,102770.9961,282.8399996,117.4706469,,14603,4150991,102770.9961
4151048,102768.0054,282.8399996,117.2290699,,14604,4151048,102768.0054
4151104,102768.9941,282.8399996,117.3089389,,14605,4151104,102768.9941
4151160,102768.9941,282.8399996,117.3089389,,14606,4151160,102768.9941
4151216,102768.9941,282.8399996,117.3089389,,14607,4151216,102768.9941
4151272,102768.9941,282.8399996,117.3089389,,14608,4151272,102768.9941
4151328,102768.0054,282.8399996,117.2290699,,14609,4151328,102768.0054
4151385,102769.9951,282.8399996,117.3897932,,14610,4151385,102769.9951
4151441,102766.0034,282.8399996,117.0673581,,14611,4151441,102766.0034
4151497,102769.9951,282.8399996,117.3897932,,14612,4151497,102769.9951
4151553,102766.0034,282.8399996,117.0673581,,14613,4151553,102766.0034
4151610,102765.0024,282.8399996,116.9865013,,14614,4151610,102765.0024
4151666,102766.0034,282.8300003,117.0632194,,14615,4151666,102766.0034
4151722,102769.9951,282.8399996,117.3897932,,14616,4151722,102769.9951
4151778,102769.9951,282.8399996,117.3897932,,14617,4151778,102769.9951
4151834,102768.9941,282.8399996,117.3089389,,14618,4151834,102768.9941
4151891,102768.0054,282.8399996,117.2290699,,14619,4151891,102768.0054
4151947,102768.9941,282.8399996,117.3089389,,14620,4151947,102768.9941
4152003,102768.0054,282.8399996,117.2290699,,14621,4152003,102768.0054
4152059,102768.9941,282.8399996,117.3089389,,14622,4152059,102768.9941
4152115,102768.0054,282.8399996,117.2290699,,14623,4152115,102768.0054
4152171,102767.0044,282.8399996,117.1482144,,14624,4152171,102767.0044
